15 Puzzle (19xx)(Nissie)>15 Puzzle>19xx>Other - NR (Not Rated)>Nissie>>Puzzle
Copy Dance (1999)(SCEI)(JP)[Pocket MuuMuu]>Copy Dance>1999>Other - NR (Not Rated)>SCEI>>Rhythm
Curling (1999)(SCEI)(JP)[Pocket MuuMuu]>Curling>1999>Other - NR (Not Rated)>SCEI>>Sports
Dance Dance Revolution 2nd Mix (2000)(Konami)(JP)[Dance Dance Revolution 2nd Mix]>Dance Dance Revolution 2nd Mix>2000>Other - NR (Not Rated)>Konami>>Rhythm
Darts (1999)(SCEI)(JP)[Pocket MuuMuu]>Darts>1999>Other - NR (Not Rated)>SCEI>>Pool and Dart
Denki (19xx)(-)>Denki>19xx>Other - NR (Not Rated)>Unknown>>Miscellaneous
Doreamon 3 (2000)(Epoch)(JP)[Doraemon 3 - Makai no Dungeon]>Doreamon 3>2000>Other - NR (Not Rated)>Epoch>>Miscellaneous
Drive 2000 (1999)(SCEI)(JP)[Pocket MuuMuu]>Drive 2000>1999>Other - NR (Not Rated)>SCEI>>Driving
Drop Ball (1999)(SCEI)(JP)[Pocket MuuMuu]>Drop Ball>1999>Other - NR (Not Rated)>SCEI>>Action
Drop Zone (1999)(SCEI)(JP)[Pocket MuuMuu]>Drop Zone>1999>Other - NR (Not Rated)>SCEI>>Action
DTMF Hack Beta 2 (19xx)(Error)>DTMF Hack Beta 2>19xx>Other - NR (Not Rated)>Error>>Miscellaneous
Durama (1999)(SCEI)(JP)[Pocket MuuMuu]>Durama>1999>Other - NR (Not Rated)>SCEI>>Action
EnPKclock v1.4 (19xx)(-)(JP)>EnPKclock v1.4>19xx>Other - NR (Not Rated)>Unknown>>Utility
Fishing (1999)(SCEI)(JP)[Pocket MuuMuu]>Fishing>1999>Other - NR (Not Rated)>SCEI>>Fishing
Fishing 2 (1999)(SCEI)(JP)[Pocket MuuMuu]>Fishing 2>1999>Other - NR (Not Rated)>SCEI>>Fishing
Go Go Digger (2000)(Square)[Saga Frontier 2]>Go Go Digger>2000>Other - NR (Not Rated)>Square>>Miscellaneous
Golf (1999)(SCEI)(JP)[Pocket MuuMuu]>Golf>1999>Other - NR (Not Rated)>SCEI>>Golf
Hammer (1999)(SCEI)(JP)[Pocket MuuMuu]>Hammer>1999>Other - NR (Not Rated)>SCEI>>Action
Harvest Moon (2001)(Natsume)[Harvest Moon]>Harvest Moon>2001>Other - NR (Not Rated)>Natsume>>Miscellaneous
Hata v0.02 (19xx)(-)>Hata v0.02>19xx>Other - NR (Not Rated)>Unknown>>Miscellaneous
Hit & Blow (1999)(SCEI)(JP)[Pocket MuuMuu]>Hit & Blow>1999>Other - NR (Not Rated)>SCEI>>Miscellaneous
Hit And Blow v0.81 (19xx)(P. Katsu)>Hit And Blow v0.81>19xx>Other - NR (Not Rated)>P. Katsu>>Miscellaneous
Hitman (1999)(SCEI)(JP)[Pocket MuuMuu]>Hitman>1999>Other - NR (Not Rated)>SCEI>>Action
Integral v0.02 (19xx)(-)>Integral v0.02>19xx>Other - NR (Not Rated)>Unknown>>Miscellaneous
Japanese Quiz (1999)(SCEI)(JP)[Pocket MuuMuu]>Japanese Quiz>1999>Other - NR (Not Rated)>SCEI>>Quiz
Jet De Go! (2000)(Taito)(JP)[Jet De Go!]>Jet De Go!>2000>Other - NR (Not Rated)>Taito>>Action
Kobun No Tokkun Zanmai (1999)(Capcom)(JP)[Tron ni Kobun]>Kobun No Tokkun Zanmai>1999>Other - NR (Not Rated)>Capcom>>Miscellaneous
Lights Out (19xx)(-)>Lights Out>19xx>Other - NR (Not Rated)>Unknown>>Puzzle
Line Art v0.01t (19xx)(-)>Line Art v0.01t>19xx>Other - NR (Not Rated)>Unknown>>Miscellaneous
Math Quiz (1999)(SCEI)(JP)[Pocket MuuMuu]>Math Quiz>1999>Other - NR (Not Rated)>SCEI>>Quiz
Maze Game (1999)(SCEI)(JP)[Pocket MuuMuu]>Maze Game>1999>Other - NR (Not Rated)>SCEI>>Action
MGS Integral (1999)(Konami)[Metal Gear Solid Integral]>MGS Integral>1999>Other - NR (Not Rated)>Konami>>Miscellaneous
Mimique (1999)(K-Comm)>Mimique>1999>Other - NR (Not Rated)>K-Comm>>Miscellaneous
Mine Sweeper (19xx)(P. Katsu)(PD)>Mine Sweeper>19xx>Other - NR (Not Rated)>P. Katsu>>Puzzle
MoGuuRu Dabas (1999)(SCEI)(JP)[Legend Of Dragoon]>MoGuuRu Dabas>1999>Other - NR (Not Rated)>SCEI>>Action
Monkey See Monkey Do (1999)(SCEI)(JP)[Pocket MuuMuu]>Monkey See Monkey Do>1999>Other - NR (Not Rated)>SCEI>>Action
Number (19xx)(-)>Number>19xx>Other - NR (Not Rated)>Unknown>>Puzzle
Odetake Chocobo (1999)(Square)[Final Fantasy 8]>Odetake Chocobo>1999>Other - NR (Not Rated)>Square>>Role-Playing
Pairs (1999)(SCEI)(JP)[Pocket MuuMuu]>Pairs>1999>Other - NR (Not Rated)>SCEI>>Puzzle
Parumui Parumui (19xx)(-)[Parumui Parumui]>Parumui Parumui>19xx>Other - NR (Not Rated)>Unknown>>Miscellaneous
PDA Calculator (1998)(SCEI)>PDA Calculator>1998>Other - NR (Not Rated)>SCEI>>Utility
PDA Remote 1 (1998)(SCEI)(JP)>PDA Remote 1>1998>Other - NR (Not Rated)>SCEI>>Utility
PDA Remote 2 (1998)(SCEI)(JP)>PDA Remote 2>1998>Other - NR (Not Rated)>SCEI>>Utility
PDA Timer (1998)(SCEI)>PDA Timer>1998>Other - NR (Not Rated)>SCEI>>Utility
Phone Book (1999)(SCEI)(JP)[Pocket MuuMuu]>Phone Book>1999>Other - NR (Not Rated)>SCEI>>Utility
Pinball (1999)(SCEI)(JP)[Pocket MuuMuu]>Pinball>1999>Other - NR (Not Rated)>SCEI>>Pinball
Pockeler (1999)(Atlus)(JP)[Pockeler]>Pockeler>1999>Other - NR (Not Rated)>Atlus>>Miscellaneous
Pocket Digimon World - Agumon (2000)(Bandai)[Pocket Digimon World]>Pocket Digimon World - Agumon>2000>Other - NR (Not Rated)>Bandai>>Role-Playing
Pocket Digimon World - Biyomon (2000)(Bandai)[Pocket Digimon World]>Pocket Digimon World - Biyomon>2000>Other - NR (Not Rated)>Bandai>>Role-Playing
Pocket Fighter Alpha 3 - Part 1 (1999)(Capcom)[Street Fighter Alpha 3]>Pocket Fighter Alpha 3 - Part 1>1999>Other - NR (Not Rated)>Capcom>>Miscellaneous
Pocket Fighter Alpha 3 - Part 2 (1999)(Capcom)[Street Fighter Alpha 3]>Pocket Fighter Alpha 3 - Part 2>1999>Other - NR (Not Rated)>Capcom>>Miscellaneous
Pocket Fighter Zero 3 (1998)(Capcom)(JP)[Street Fighter Alpha 3]>Pocket Fighter Zero 3>1998>Other - NR (Not Rated)>Capcom>>Miscellaneous
Pocket Ray (2000)(Taito)[RayCrisis]>Pocket Ray>2000>Other - NR (Not Rated)>Taito>>Shooter
Pocket Sokoban (19xx)(Mets)>Pocket Sokoban>19xx>Other - NR (Not Rated)>Mets>>Puzzle
Pocket Timer v1.11 (19xx)(-)>Pocket Timer v1.11>19xx>Other - NR (Not Rated)>Unknown>>Utlity
PokeHito (1999)(SCEI)(JP)[PokeHito - Grey]>PokeHito>1999>Other - NR (Not Rated)>SCEI>>Quiz
Poketro v1.1 (2001)(Credo)>Poketro v1.1>2001>Other - NR (Not Rated)>Credo>>Miscellaneous
Pop n Music 2 (1999)(Konami)(JP)[Pop n Music 2]>Pop n Music 2>1999>Other - NR (Not Rated)>Konami>>Miscellaneous
Pumping Crash (1999)(SCEI)(JP)[Pocket MuuMuu]>Pumping Crash>1999>Other - NR (Not Rated)>SCEI>>Action
Punch Block (1999)(SCEI)(JP)[Pocket MuuMuu]>Punch Block>1999>Other - NR (Not Rated)>SCEI>>Action
Push (1999)(SCEI)(JP)[Pocket MuuMuu]>Push>1999>Other - NR (Not Rated)>SCEI>>Action
Push Battle (1999)(SCEI)(JP)[Pocket MuuMuu]>Push Battle>1999>Other - NR (Not Rated)>SCEI>>Wrestling
Pyramid (19xx)(P. Katsu)(JP)>Pyramid>19xx>Other - NR (Not Rated)>P. Katsu>>Puzzle
R4 Pocketstation (1998)(Namco)[R4 Ridge Racer Type 4]>R4 Pocketstation>1998>Other - NR (Not Rated)>Namco>>Miscellaneous
Rewrite ID (1999)(K-Comm)>Rewrite ID>1999>Other - NR (Not Rated)>K-Comm>>Miscellaneous
Ring Ring Land (1999)(Square)(JP)[Seiken Densetsu - Legend of Mana]>Ring Ring Land>1999>Other - NR (Not Rated)>Square>>Miscellaneous
Rocket (1999)(SCEI)(JP)[Pocket MuuMuu]>Rocket>1999>Other - NR (Not Rated)>SCEI>>Action
Rockman 2 (1999)(Capcom)(JP)[Rockman 2]>Rockman 2>1999>Other - NR (Not Rated)>Capcom>>Miscellaneous
Rockman 3 - Part 1 (1999)(Capcom)(JP)[Rockman 3]>Rockman 3 - Part 1>1999>Other - NR (Not Rated)>Capcom>>Miscellaneous
Rockman 3 - Part 2 (1999)(Capcom)(JP)[Rockman 3]>Rockman 3 - Part 2>1999>Other - NR (Not Rated)>Capcom>>Miscellaneous
Rockman 4 (1999)(Capcom)(JP)[Rockman 4]>Rockman 4>1999>Other - NR (Not Rated)>Capcom>>Miscellaneous
Rockman 5 (1999)(Capcom)(JP)[Rockman 5]>Rockman 5>1999>Other - NR (Not Rated)>Capcom>>Miscellaneous
RPG Dungeon (1999)(SCEI)(JP)[Pocket MuuMuu]>RPG Dungeon>1999>Other - NR (Not Rated)>SCEI>>Role-Playing
Rubato v0.03 (1999)(K-Comm)>Rubato v0.03>1999>Other - NR (Not Rated)>K-Comm>>Miscellaneous
Ski Escape (1999)(SCEI)(JP)[Pocket MuuMuu]>Ski Escape>1999>Other - NR (Not Rated)>SCEI>>Skiing
Slot Machine (1999)(SCEI)(JP)[Pocket MuuMuu]>Slot Machine>1999>Other - NR (Not Rated)>SCEI>>Casino
Smash Game (1999)(SCEI)(JP)[Pocket MuuMuu]>Smash Game>1999>Other - NR (Not Rated)>SCEI>>Action
Tank (1999)(SCEI)(JP)[Pocket MuuMuu]>Tank>1999>Other - NR (Not Rated)>SCEI>>Puzzle
Tasumania (19xx)(-)>Tasumania>19xx>Other - NR (Not Rated)>Unknown>>Puzzle
Tetris (19xx)(-)>Tetris>19xx>Other - NR (Not Rated)>Unknown>>Puzzle
Tic-Tac-Toe v1.00 (19xx)(-)>Tic-Tac-Toe v1.00>19xx>Other - NR (Not Rated)>Unknown>>Puzzle
World Time (1999)(SCEI)(JP)[Pocket MuuMuu]>World Time>1999>Other - NR (Not Rated)>SCEI>>Utility
Wose (19xx)(-)(JP)>Wose>19xx>Other - NR (Not Rated)>Unknown>>Puzzle
Yubi v0.60 (19xx)(P. Katsu)(JP)>Yubi v0.60>19xx>Other - NR (Not Rated)>P. Katsu>>Miscellaneous
